סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת
9,עתלית,53,6940,5029,20,5009,232,20,49,14,6,21,0,0,0,0,397,1,18,0,0,0,695,0,150,1521,136,0,0,1,0,0,0,8,1467,2,8,0,0,0,1,0,36,0,224,2
2,עתניאל,3748,501,346,0,346,0,3,48,3,0,0,0,0,0,0,246,0,0,0,0,0,3,0,0,32,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,6,0
18,פארן,1151,398,267,0,267,36,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,70,0,1,14,24,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1,0,0,0
19,פדואל,3768,1175,974,0,974,2,1,73,2,0,0,0,0,0,0,761,0,0,0,0,0,14,0,2,98,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,14,0
18,פדויים,750,347,257,1,256,4,2,3,6,0,0,0,0,0,0,63,0,4,0,0,0,23,0,1,107,2,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,26,0
12,פדיה,838,612,493,4,489,10,2,2,0,0,0,0,0,0,0,73,0,2,0,0,0,30,0,7,267,3,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,41,0
4,פוריה  כפר עבודה,1104,287,193,1,192,0,1,3,3,0,0,0,0,0,0,38,0,3,0,0,1,12,0,0,103,1,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,6,0,8,0
4,פוריה  נווה עובד,1105,1055,726,0,726,17,2,15,2,0,0,0,0,1,0,135,0,4,0,1,0,44,0,10,393,4,0,0,0,1,0,0,0,45,1,2,0,0,0,0,0,7,0,42,0
4,פוריה עילית,1313,939,608,4,604,18,0,9,1,0,9,0,0,0,0,71,0,5,0,0,2,67,0,19,259,13,0,0,0,0,0,0,0,89,0,0,0,0,0,0,2,14,0,26,0
9,פוריידיס,537,9208,3566,35,3531,26,1,2,1,1047,1017,0,1,1,3,7,0,0,0,2,0,29,1,4,26,92,0,1,0,2,0,0,1195,38,1,6,7,1,0,1,1,7,0,6,5
10,פורת,767,924,685,4,681,1,2,4,9,0,0,0,0,0,0,195,0,13,0,0,0,15,0,1,296,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,4,2,117,0
18,פטיש,749,683,580,4,576,5,0,1,5,0,0,0,0,0,0,107,0,1,0,0,0,37,0,0,251,0,0,0,0,0,0,0,0,13,0,2,0,0,0,0,0,1,0,152,1
6,פלך,1185,115,98,1,97,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,1,29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
13,פלמחים,597,638,455,1,454,85,1,1,0,0,0,0,0,0,0,17,0,1,0,0,0,64,0,3,42,64,0,0,0,0,0,0,0,168,0,1,0,0,0,0,0,4,0,3,0
2,פני חבר,3723,267,211,0,211,1,1,1,0,0,0,0,0,0,0,178,0,0,0,0,0,2,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0
2,פסגות,3659,1135,904,3,901,1,1,39,0,0,1,0,0,0,0,718,0,1,0,0,0,8,0,2,118,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,7,0
6,פסוטה,535,2701,1256,11,1245,15,0,0,0,431,400,1,0,0,0,3,0,0,0,0,0,54,0,4,58,200,0,0,0,0,0,0,23,47,0,0,3,0,0,0,0,3,0,3,0
18,פעמי תשז,2059,390,308,0,308,6,0,1,3,0,0,0,0,0,0,35,0,2,0,0,0,26,0,3,130,1,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,1,0,87,0
5,פצאל,3615,269,209,0,209,4,1,5,0,0,0,0,0,0,0,33,0,2,0,0,0,45,0,5,73,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,1,0,0,0
6,פקיעין בוקייעה,536,4639,2885,32,2853,111,1,2,0,172,681,6,0,0,1,0,3,0,0,0,0,417,0,1070,54,205,1,0,0,0,0,0,45,77,1,1,0,0,2,0,2,0,0,1,0
6,פקיעין חדשה,281,355,282,1,281,4,0,2,3,0,0,0,0,0,0,41,0,2,0,0,0,9,0,0,135,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,77,0
9,פרדס חנהכרכור,7800,32011,22231,89,22142,1607,62,221,114,11,97,1,0,0,1,1862,10,75,1,0,0,2464,0,651,6260,1231,0,4,0,2,9,1,27,5987,3,36,0,8,4,4,3,276,1,1096,13
10,פרדסיה,171,5739,4389,12,4377,218,28,40,11,1,1,0,0,0,0,319,0,27,0,0,0,732,0,79,998,133,0,0,0,0,1,1,3,1651,0,3,0,1,0,2,1,22,1,104,0
3,פרוד,599,435,301,4,297,36,1,3,0,1,1,0,0,0,0,9,0,0,0,0,0,66,0,9,28,19,0,0,0,0,0,0,0,119,0,0,0,2,0,0,0,3,0,0,0
5,פרזון,2053,333,243,2,241,4,0,7,5,0,0,0,0,0,0,43,0,0,0,0,0,21,0,2,125,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,19,0
18,פרי גן,1231,177,114,1,113,6,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,11,0,1,50,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,2,0
11,פתח תקווה,7900,197815,134128,691,133437,3343,451,2866,5900,34,79,7,4,4,7,18368,24,538,12,14,5,14176,16,8037,37935,2083,12,56,7,24,29,12,56,26397,54,302,13,51,8,40,44,427,26,11932,44
12,פתחיה,839,639,504,0,504,9,1,2,0,0,1,0,0,0,0,77,0,2,0,0,0,83,0,4,210,5,0,0,0,0,1,0,1,63,0,0,0,0,0,0,0,3,0,42,0
18,צאלים,413,390,255,1,254,46,0,1,0,0,2,0,0,0,0,10,0,0,0,0,0,54,0,3,24,30,0,0,0,0,0,0,1,74,0,4,0,0,0,0,0,4,0,1,0
20,צביה,1180,270,190,2,188,23,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,23,0,7,10,23,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,11,0,2,0
3,צבעון,1213,210,153,1,152,36,0,0,1,0,1,0,0,0,0,7,0,4,0,0,0,9,0,1,9,32,0,0,0,0,0,0,0,38,1,1,0,1,0,0,0,11,0,0,0
2,צובה,465,612,386,0,386,126,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,61,0,5,22,28,0,0,0,0,1,0,0,130,0,0,0,0,0,0,1,2,0,1,0
18,צוחר,1136,466,294,1,293,4,1,4,1,0,0,0,0,0,0,43,0,0,0,0,0,29,0,3,130,5,0,0,0,0,0,0,1,47,0,1,0,0,0,0,0,0,0,24,0
19,צופים,3791,1574,1206,3,1203,17,11,106,3,0,0,0,0,0,0,450,0,2,0,0,0,94,0,17,348,8,0,0,0,0,1,0,0,109,0,1,0,0,0,0,0,3,0,33,0
19,צופית,198,858,628,0,628,73,1,4,0,0,0,0,0,0,0,20,0,0,0,0,0,102,0,10,48,52,0,0,0,0,0,0,3,306,0,0,0,0,0,0,0,1,0,8,0
18,צופר,1150,383,251,0,251,20,1,3,1,0,1,0,0,0,0,9,0,0,0,0,0,87,0,0,11,28,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0
10,צוקי ים,1102,193,132,0,132,11,0,1,1,0,1,0,0,0,0,6,0,0,0,0,0,20,0,4,20,19,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,1,0
18,צוקים,1262,222,131,1,130,25,0,2,1,0,0,0,0,0,0,11,0,1,0,0,0,11,0,2,2,21,0,0,0,0,1,0,0,45,1,0,0,0,0,0,0,5,0,2,0
2,צור הדסה,1113,6616,4895,14,4881,263,32,166,15,3,16,0,0,0,0,605,0,20,0,0,0,720,0,189,1296,274,0,1,0,0,1,0,4,1126,4,12,0,1,2,1,1,21,0,106,2
19,צור יצחק,1345,3924,3173,5,3168,174,17,34,8,5,7,1,0,2,0,237,1,28,0,0,0,483,1,86,566,103,0,0,0,3,1,0,2,1337,0,3,0,1,0,1,1,21,0,45,0
10,צור משה,276,1967,1479,2,1477,132,7,7,1,0,6,0,0,0,0,45,1,3,0,0,0,260,0,21,158,96,0,0,0,0,0,0,0,715,0,7,0,0,0,0,0,7,0,11,0
19,צור נתן,1148,228,157,0,157,8,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,40,2,0,0,0,0,0,0,0,62,0,1,0,1,0,0,0,0,0,2,0
6,צוריאל,774,330,224,0,224,6,0,3,0,0,0,0,0,0,0,52,0,0,0,0,0,26,0,1,111,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,16,0
20,צורית,1221,755,561,0,561,46,3,3,1,0,0,0,0,0,0,20,0,2,0,0,0,113,0,19,49,37,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,8,0,1,0
5,ציפורי,613,700,485,0,485,47,1,6,2,1,1,0,0,0,0,19,0,1,0,0,1,103,0,11,61,32,0,0,0,0,1,0,0,190,0,0,0,0,0,0,0,5,0,3,0
2,צלפון,796,696,538,2,536,10,1,6,5,0,0,0,0,0,0,104,0,0,0,0,0,57,0,4,254,2,0,0,0,0,1,0,0,45,0,0,0,0,0,0,0,2,0,45,0
5,צנדלה,636,1318,483,7,476,0,0,0,0,228,115,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,125,0,0,1,0,0,0,0,0,0,0,0,1
12,צפריה,594,553,439,0,439,5,2,43,13,0,0,0,0,0,0,185,0,0,0,0,0,44,0,3,89,2,0,0,0,1,0,0,0,17,0,1,0,0,0,0,0,2,0,32,0
2,צפרירים,1079,332,226,0,226,14,1,1,0,0,2,0,0,0,0,32,0,1,0,0,0,17,0,7,58,19,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,4,0,24,0
3,צפת,8000,24148,14549,81,14468,75,21,164,2251,25,87,0,0,0,1,3102,1,9,0,0,0,366,2,586,4037,44,1,7,0,1,10,1,48,467,2,28,0,3,2,2,6,15,2,3093,9
9,צרופה,612,747,554,0,554,17,0,3,10,0,1,0,0,0,0,101,0,4,0,0,0,98,0,7,174,9,0,1,0,0,0,0,0,100,0,3,0,0,0,0,1,6,0,19,0
2,צרעה,567,836,545,1,544,162,1,0,0,3,2,0,0,0,0,3,0,1,0,0,0,68,0,10,25,75,0,1,0,0,0,0,31,157,0,0,0,0,0,0,0,4,0,1,0
18,קבועה שבט,1234,822,341,1,340,2,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,308,2,0,1,0,0,0,1,0,1,0,0,0
13,קבוצת יבנה,334,598,415,1,414,14,2,71,2,0,0,0,0,0,0,63,0,0,0,0,0,132,0,4,61,7,0,0,0,0,2,0,0,47,0,2,0,0,0,0,0,3,0,4,0
19,קדומים,3557,2715,2064,4,2060,3,6,115,15,0,0,0,0,0,0,1497,0,5,0,0,0,15,0,9,334,3,0,1,0,0,0,0,1,10,0,5,1,0,0,0,0,1,0,38,1
10,קדימהצורן,195,16165,11997,35,11962,765,33,88,27,0,15,0,0,0,3,877,4,31,0,0,0,1594,0,347,2479,431,1,0,0,0,3,1,4,4499,1,26,0,4,0,3,2,65,0,659,0
3,קדמת צבי,4025,431,294,3,291,22,0,3,0,0,0,0,0,0,0,19,0,1,0,0,0,58,0,3,65,10,0,0,0,0,0,0,0,99,0,1,0,1,0,0,0,8,0,1,0
2,קדר,3781,1084,755,2,753,6,2,1,1,0,0,0,0,0,0,223,0,3,0,0,1,36,0,8,372,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,46,1
13,קדרון,615,1230,920,2,918,93,4,8,1,0,2,0,0,0,1,25,1,2,0,0,0,166,0,23,62,73,0,0,0,0,0,0,0,438,0,3,0,0,0,0,0,9,0,6,1
3,קדרים,1211,208,136,0,136,32,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,18,0,0,11,13,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,1,0,0,0
18,קודייראת אצאנעשבט,964,1512,345,5,340,2,0,0,0,18,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,273,2,0,0,0,0,0,0,0,0,1,2,0
18,קוואעין שבט,972,554,139,0,139,0,0,0,0,2,79,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,1,0
17,קוממיות,766,258,205,0,205,0,0,0,192,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
20,קורנית,1179,656,469,1,468,61,2,2,0,0,5,0,0,0,0,7,0,0,0,0,0,68,0,7,36,64,0,0,0,0,0,0,0,210,0,1,0,1,0,0,0,4,0,0,0
18,קטורה,1052,453,223,1,222,61,3,3,1,0,2,0,0,0,0,7,0,1,0,0,0,16,0,10,6,32,0,0,0,0,0,0,0,76,0,0,0,1,0,0,0,2,0,1,0
9,קיסריה,1167,5448,3457,10,3447,147,5,23,16,3,8,0,0,0,0,158,1,9,0,0,0,545,0,107,864,154,0,1,0,0,2,0,6,1323,4,3,0,0,0,0,0,18,1,47,2
18,קלחים,414,383,299,1,298,23,0,4,1,0,0,0,0,0,0,34,0,0,0,0,0,41,0,1,85,24,0,0,0,0,0,0,0,65,0,1,0,0,0,0,0,1,0,18,0
2,קליה,3601,339,237,0,237,10,3,4,1,0,0,0,0,0,0,27,0,0,0,0,0,54,0,10,46,2,0,0,0,0,0,0,0,78,0,0,0,1,0,0,0,0,0,1,0
10,קלנסווה,638,15420,8369,79,8290,10,2,0,0,2673,3444,1,1,0,1,16,0,3,0,2,0,55,1,1,43,63,2,0,0,2,1,0,1917,15,1,5,10,2,1,1,2,6,2,6,1
3,קלע,4024,301,192,2,190,14,3,6,3,0,0,0,0,0,0,21,1,1,0,0,2,23,0,9,43,9,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,4,0,0,0
9,קציר,1243,2310,1494,5,1489,148,5,13,2,13,20,0,0,0,0,74,2,2,0,0,0,204,0,73,242,100,1,0,0,0,0,0,7,534,1,2,0,1,0,1,0,29,0,12,3
18,קצר אסר,1347,1409,1060,7,1053,2,0,0,0,1,14,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,2,1,1017,0,0,1,1,0,0,1,1,3,0,2,0
3,קצרין,4100,6578,3588,32,3556,63,14,76,16,0,0,0,1,0,0,767,1,12,0,0,0,245,0,438,1094,33,2,1,2,2,2,0,2,590,0,15,0,3,0,8,3,25,2,137,2
16,קרית אונו,2620,31113,22796,83,22713,1519,70,219,82,9,42,0,0,1,2,1285,7,112,0,4,0,3482,0,712,4702,1205,0,6,1,3,3,1,12,8311,8,46,1,9,0,4,1,95,2,750,7
2,קרית ארבע,3611,4914,3257,8,3249,9,5,42,33,0,0,0,0,0,0,2191,0,1,0,0,1,27,0,73,693,6,0,0,0,0,1,0,1,33,0,3,1,3,0,0,1,10,1,112,2
8,קרית אתא,6800,48568,31555,206,31349,496,80,332,607,1,15,0,2,1,2,3809,5,100,2,0,16,2748,3,1689,13409,196,5,26,0,11,8,3,5,4409,5,63,5,13,1,3,11,104,9,3140,15
8,קרית ביאליק,9500,36757,23027,125,22902,669,77,170,194,8,8,2,0,0,4,1877,9,109,1,5,5,2910,1,1605,7741,358,2,19,2,11,9,4,5,6038,6,52,1,13,4,15,7,84,11,849,17
17,קרית גת,2630,45388,31097,251,30846,288,73,222,2650,5,6,1,2,0,2,4179,2,129,3,0,0,1983,5,2383,11195,122,1,15,4,9,9,5,10,2541,10,67,3,21,9,11,14,45,32,4777,13
8,קרית טבעון,2300,14446,9744,28,9716,1230,28,75,104,11,78,0,1,1,0,397,5,40,0,0,0,1193,1,240,1339,1036,0,12,0,3,1,0,36,3672,4,13,1,2,1,5,1,100,0,86,0
8,קרית ים,9600,36834,20491,215,20276,345,57,97,114,1,11,3,2,3,2,1832,6,80,0,3,5,1565,4,2958,8221,128,5,11,2,20,11,3,11,3418,4,51,2,13,1,7,15,50,14,1183,18
2,קרית יערים,1137,3496,2720,17,2703,4,3,7,1746,0,1,0,0,0,0,214,0,1,0,0,0,11,0,0,80,0,0,0,0,0,1,0,0,9,0,3,1,0,0,0,0,3,0,619,0
8,קרית מוצקין,8200,40960,25947,172,25775,669,69,214,74,8,14,0,1,1,2,2176,5,129,2,2,3,3456,4,1987,8662,325,2,30,1,14,10,3,5,6839,5,59,3,11,2,10,11,59,13,884,11
17,קרית מלאכי,1034,17963,12665,74,12591,78,26,87,668,0,2,0,1,1,0,3179,0,34,1,0,1,664,2,168,4791,19,1,4,1,4,3,0,6,302,2,35,1,1,3,5,7,18,1,2472,3
19,קרית נטפים,3746,474,389,1,388,0,0,22,2,0,0,0,0,0,0,263,0,1,0,0,0,6,0,0,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0
2,קרית ענבים,78,333,206,0,206,35,1,1,0,0,3,0,0,0,0,3,0,1,0,0,0,30,0,3,22,24,0,0,0,0,0,0,2,78,0,0,0,0,0,0,0,1,0,2,0
13,קרית עקרון,469,8174,5940,51,5889,76,12,39,49,1,8,0,0,0,1,1121,0,35,0,0,0,442,1,132,2724,35,1,0,0,2,1,1,8,484,1,14,0,3,1,5,3,10,0,678,1
3,קרית שמונה,2800,18582,11355,98,11257,159,27,108,71,7,10,0,0,3,1,1539,4,29,0,0,0,825,2,740,5569,77,1,5,2,2,5,2,10,748,7,19,1,6,2,5,5,21,1,1238,6
19,קרני שומרון,3640,6464,4754,22,4732,17,19,196,49,0,0,0,0,0,0,2576,0,8,0,0,0,133,0,138,1233,7,0,2,0,0,1,0,1,157,4,12,1,0,0,1,0,6,0,171,0
3,קשת,4006,442,329,0,329,0,0,33,2,0,0,0,0,0,0,242,0,0,0,0,0,4,0,1,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,9,0
20,ראמה,543,6574,3634,36,3598,98,1,4,1,548,1289,1,0,0,0,2,3,2,1,0,0,183,0,227,294,296,0,8,0,4,0,2,399,211,0,6,1,2,1,0,3,2,0,6,3
20,ראס אלעין,1334,288,200,3,197,1,0,0,0,16,39,1,0,0,0,0,0,1,0,0,0,1,0,0,10,12,0,0,0,0,0,0,105,8,0,0,0,1,0,0,0,0,0,2,0
8,ראס עלי,990,444,238,0,238,0,1,0,0,16,46,0,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,162,0,0,0,1,0,0,0,0,0,0,0,0
11,ראש העין,2640,49148,38128,144,37984,1039,126,345,701,5,25,2,1,2,0,5627,7,160,1,0,1,5321,0,1015,11756,642,1,12,0,3,7,2,18,7539,11,71,4,12,0,10,7,144,5,3359,3
3,ראש פינה,26,2531,1674,7,1667,119,3,18,18,1,12,0,0,0,0,186,0,3,0,0,0,227,0,27,403,141,0,2,0,0,0,0,6,453,1,4,0,1,0,1,0,16,0,25,0
2,ראש צורים,3602,537,433,0,433,1,3,87,2,0,0,0,0,0,0,212,0,0,0,0,0,30,0,1,83,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,3,0
13,ראשון לציון,8300,211845,140237,691,139546,3992,509,1037,915,37,82,6,2,2,5,13561,33,625,5,1,8,19255,15,8777,45144,2209,13,50,8,24,29,6,54,35166,48,303,11,48,6,40,31,467,45,6922,55
19,רבבה,3795,1457,1197,2,1195,4,5,37,10,0,0,1,0,0,0,1028,0,1,0,0,0,1,0,1,59,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,40,1
17,רבדים,564,643,468,0,468,69,1,2,2,2,4,0,0,0,0,8,0,2,0,0,0,60,0,6,13,117,0,0,0,0,0,0,2,174,1,0,0,0,0,0,0,4,0,1,0
18,רביבים,354,722,413,0,413,107,1,2,0,0,2,0,0,0,0,13,0,4,0,0,0,63,0,23,29,39,0,1,0,0,0,0,1,119,0,0,0,0,0,0,1,7,0,0,1
6,רגבה,390,856,625,2,623,69,1,2,0,0,0,0,0,0,0,23,0,0,0,0,0,98,0,7,91,38,0,0,0,0,0,0,0,281,1,3,0,0,0,0,0,4,0,3,2
9,רגבים,444,447,320,2,318,60,0,0,1,0,4,0,0,0,0,15,0,0,0,0,0,49,0,4,18,35,0,0,0,0,0,0,2,127,0,0,0,0,0,0,0,2,0,1,0
18,רהט,1161,38346,23240,217,23023,122,5,11,30,3220,2881,3,3,1,4,22,0,6,3,6,4,225,12,8,367,951,3,0,2,9,4,2,14772,218,7,16,17,3,6,11,11,10,6,32,10
17,רווחה,2051,415,361,1,360,1,0,2,8,0,0,0,0,0,0,79,0,1,0,0,0,9,0,1,183,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,73,0
5,רוויה,2016,271,187,0,187,1,0,1,2,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,102,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,35,0
17,רוחמה,362,550,367,1,366,67,1,1,1,0,0,0,0,0,0,5,0,2,0,0,0,43,0,4,13,75,0,0,0,0,0,0,0,148,0,1,0,0,0,0,0,4,0,1,0
5,רומאנה,539,824,622,8,614,1,1,0,0,94,298,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,213,1,0,0,0,0,1,0,0,0,0,0,0
5,רומת הייב,997,1481,646,11,635,38,0,0,0,42,24,0,0,0,0,2,0,0,1,0,0,31,0,4,27,5,0,0,1,1,0,0,295,12,1,1,0,0,3,0,2,6,0,139,0
5,רועי,3619,129,86,0,86,4,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,18,0,1,25,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0
5,רותם,3782,117,82,2,80,1,1,11,0,0,0,0,0,0,0,29,0,1,0,0,0,6,0,0,17,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,2,0,4,0
5,רחוב,854,336,248,1,247,1,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,171,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,20,0
13,רחובות,8400,111435,76744,340,76404,3144,284,1070,2778,41,129,5,2,3,2,9983,12,318,1,1,4,8072,6,3989,19688,2476,11,23,1,18,17,5,63,17646,24,150,3,28,7,26,13,248,16,6082,15
19,רחלים,3822,422,363,0,363,0,0,23,1,0,0,0,0,0,0,310,0,0,0,0,0,2,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
3,ריחאניה,540,956,488,6,482,40,0,0,1,14,44,0,0,0,0,2,0,2,0,0,0,113,0,88,15,24,0,0,0,0,0,0,42,90,0,2,0,1,0,0,2,1,1,0,0
9,ריחן,3568,242,186,2,184,10,0,8,0,1,0,0,0,0,0,31,0,0,0,0,0,37,0,9,34,1,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,0
5,ריינה,542,11959,6313,83,6230,28,2,0,5,2278,1936,1,0,0,2,7,0,2,2,0,1,8,1,10,89,44,0,4,1,2,0,0,1696,64,2,4,15,3,1,1,2,11,1,6,1
2,רימונים,3565,512,360,0,360,0,1,4,0,0,0,0,0,0,0,137,2,4,0,0,0,24,0,3,154,0,0,0,0,0,0,0,0,23,0,1,0,1,1,0,0,1,0,4,0
11,רינתיה,616,692,526,3,523,36,5,4,2,0,1,0,0,0,0,28,0,1,0,0,0,86,0,8,174,16,0,0,0,0,0,0,0,147,1,0,0,0,0,0,0,0,0,14,0
8,רכסים,922,6974,5873,36,5837,15,3,6,2412,0,0,0,0,0,0,255,0,0,0,0,0,35,0,15,271,7,0,0,0,0,0,0,0,40,0,5,0,0,0,0,0,3,0,2770,0
5,רםאון,1069,687,500,0,500,74,0,3,3,0,2,0,1,0,0,14,0,0,0,0,0,108,0,8,36,27,0,0,0,0,0,0,2,217,0,1,0,0,0,0,0,4,0,0,0
4,רמות,4702,460,348,0,348,30,1,2,4,0,0,0,0,0,0,20,0,0,0,0,0,68,0,2,29,23,0,0,0,2,0,0,1,161,3,0,0,0,0,0,0,2,0,0,0
19,רמות השבים,206,1196,907,2,905,92,2,12,2,1,0,0,0,0,0,20,0,0,0,0,0,123,0,21,79,106,0,0,0,0,0,0,2,437,1,0,0,0,0,0,0,1,0,6,0
12,רמות מאיר,735,553,391,4,387,32,2,9,2,0,2,1,0,0,0,38,0,2,0,0,0,72,0,3,60,23,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,5,0
5,רמות מנשה,445,927,706,0,706,96,1,0,0,1,0,0,0,0,0,3,0,2,0,1,0,89,0,18,29,147,0,0,0,0,2,0,0,305,0,0,0,0,1,0,0,9,0,2,0
3,רמות נפתלי,372,461,297,2,295,22,2,7,2,0,1,0,0,0,0,23,0,1,0,0,0,60,0,4,69,7,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,2,0,14,0
12,רמלה,8500,57383,36627,392,36235,495,67,124,144,2168,1490,0,0,1,5,4593,7,112,1,1,3,1792,10,1106,14288,338,6,14,5,1,5,5,2130,2224,4,85,8,6,5,6,9,57,4,4898,18
15,רמת גן,8600,139055,90704,367,90337,5961,531,978,843,76,328,5,6,3,6,6440,25,365,2,1,3,12905,18,3532,20100,4985,2,22,2,15,20,3,86,28672,19,186,9,24,3,29,24,451,11,3621,25
5,רמת דוד,135,404,305,0,305,60,1,1,0,0,2,0,0,0,0,11,0,2,0,0,0,52,0,6,25,22,0,0,0,0,0,0,0,120,0,1,0,0,0,0,0,2,0,0,0
19,רמת הכובש,184,696,531,2,529,119,1,4,0,0,1,0,0,0,0,8,1,0,0,0,0,87,0,9,22,63,0,0,0,0,0,0,0,206,0,1,0,0,0,0,0,6,0,1,0
5,רמת השופט,335,806,545,3,542,98,2,1,0,0,2,0,0,0,0,8,0,1,0,0,0,64,0,15,33,92,0,0,0,0,1,1,2,214,0,1,0,0,0,0,0,7,0,0,0
15,רמת השרון,2650,38282,27342,67,27275,1971,56,174,420,6,83,1,0,0,1,1002,2,54,1,2,3,3619,1,734,4278,2306,0,8,0,4,0,0,40,11511,4,31,6,5,0,6,3,112,1,829,1
8,רמת יוחנן,178,862,584,2,582,148,0,6,0,0,1,0,0,0,0,20,0,1,0,0,0,95,0,15,35,50,0,1,0,0,0,0,0,204,0,0,0,1,0,0,0,4,0,1,0
5,רמת ישי,122,6016,4373,18,4355,270,10,44,6,0,3,0,0,0,0,319,0,17,0,0,0,757,0,120,1023,170,0,0,0,1,0,0,1,1516,2,2,0,1,0,0,2,32,0,59,0
4,רמת מגשימים,4701,484,357,0,357,2,0,58,1,0,1,0,0,0,0,222,0,0,0,0,0,8,0,0,45,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0
5,רמת צבי,339,488,386,1,385,64,3,1,1,2,0,0,0,0,0,18,0,3,0,0,0,92,0,2,33,29,0,0,0,0,0,0,1,133,1,0,0,0,0,0,0,1,0,1,0
2,רמת רזיאל,460,472,348,1,347,33,2,3,4,2,2,0,0,0,0,37,0,1,0,0,1,51,0,8,54,46,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,3,0,2,0
1,רמת רחל,127,359,283,0,283,46,0,1,0,1,0,0,0,0,0,7,0,1,0,0,0,39,0,9,30,23,0,0,0,0,0,0,0,117,1,0,0,0,0,0,0,2,0,6,0
