סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זך,זץ,טב,י,יז,ינ,יף,יק,יר,כ,כן,ל,מחל,נ,נז,ני,נץ,נק,פה,ףז,ץ,ק,קי,קך,קץ,שס,
5,תל עדשים,103,850,650,0,650,57,8,5,2,0,0,25,0,0,0,0,0,0,0,0,19,161,2,0,0,1,0,370,0,0,0,0,0,0,0,
4,תל קציר,719,311,221,1,220,45,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,22,0,0,0,1,0,131,0,0,0,0,0,0,1,
18,תל שבע,1054,9683,5575,44,5531,23,1,5414,0,0,0,2,0,1,6,0,2,0,0,0,1,23,0,1,0,2,1,27,1,0,3,2,9,6,6,
5,תל תאומים,1283,337,253,3,250,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,1,179,0,0,0,3,0,11,0,0,0,0,0,0,26,
2,תלם,3719,205,164,0,164,0,11,0,0,0,0,74,0,0,0,0,0,0,0,0,5,55,1,0,0,9,0,5,0,0,0,0,0,0,4,
18,תלמי אליהו,1051,217,129,0,129,4,4,0,0,0,0,7,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,32,0,0,0,0,0,0,15,
9,תלמי אלעזר,2003,664,519,1,518,65,2,4,1,0,0,20,0,0,0,0,0,0,0,0,12,111,0,0,0,2,0,298,0,0,1,0,0,0,2,
18,תלמי בילו,2050,357,278,0,278,15,3,0,1,0,0,11,0,0,0,0,0,0,0,1,6,186,1,0,0,2,0,37,0,0,0,0,0,0,15,
18,תלמי יוסף,1237,269,156,2,154,25,0,0,0,0,0,10,0,0,0,0,0,1,0,0,7,24,0,0,0,0,0,87,0,0,0,0,0,0,0,
17,תלמי יחיאל,727,626,469,0,469,22,0,0,0,0,0,18,0,0,0,0,0,0,0,0,6,170,0,0,0,2,0,236,0,0,0,0,0,0,15,
17,תלמי יפה,744,496,371,0,371,35,0,0,0,0,0,26,0,0,0,0,0,0,0,0,16,107,0,0,0,5,0,180,0,0,0,0,0,0,2,
17,תלמים,814,567,448,2,446,2,29,2,1,0,0,35,0,0,0,0,0,0,0,0,0,245,1,0,0,12,0,24,0,0,0,0,0,0,95,
5,תמרת,1244,1164,894,7,887,165,3,7,0,0,0,10,0,0,0,0,0,0,0,0,12,82,0,0,0,0,0,604,1,1,0,0,0,0,2,
10,תנובות,2002,601,432,0,432,28,3,0,0,0,0,16,0,0,0,0,0,0,0,0,2,194,0,0,0,2,0,158,0,0,0,1,0,0,28,
2,תעוז,752,430,351,2,349,32,2,1,0,0,0,31,0,0,0,0,0,0,0,0,8,161,2,0,0,2,0,74,0,0,0,0,0,0,36,
18,תפרח,709,1011,871,5,866,1,661,0,0,0,0,7,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,9,0,0,0,0,0,0,127,
18,תקומה,665,488,416,2,414,5,5,0,0,0,0,163,0,0,0,0,0,0,0,0,1,161,1,0,0,2,1,63,0,0,0,0,0,0,12,
2,תקוע,3563,2158,1619,4,1615,28,33,3,7,0,0,760,0,0,0,0,0,0,5,1,35,583,2,0,0,29,0,85,2,0,1,0,2,5,34,
18,תראבין אצאנע שבט,970,520,48,0,48,0,0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,
18,תראבין אצאנעישוב,1346,587,206,0,206,0,0,160,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,1,0,0,0,2,1,0,1,0,0,0,0,
2,תרום,778,576,472,1,471,9,7,0,0,0,0,85,0,0,0,0,0,0,0,0,1,254,1,0,0,2,0,65,0,0,0,0,0,0,47,
