סמל ועדה,שם ישוב,סמל ישוב,בזב,מצביעים,פסולים,כשרים,אמת,ג,ודעם,ז,זכ,זן,זץ,טב,י,יז,ינ,יף,יק,כ,כי,כף,ל,מחל,מרצ,נ,נך,נץ,פה,ףז,צ,צן,ץ,ק,קך,קץ,רק,שס
4,בני יהודה,4015,886,590,2,588,51,0,1,0,1,0,1,34,0,1,0,0,0,0,0,12,46,142,27,0,0,0,261,1,0,3,0,0,1,0,1,5
3,אלוני הבשן,4017,223,166,0,166,5,0,0,0,0,0,1,90,0,0,0,0,0,0,0,14,0,44,1,0,0,0,4,0,0,5,0,0,0,0,0,2
4,מיצר,4019,123,94,0,94,9,1,0,0,0,0,3,5,0,0,0,0,0,0,0,3,7,8,13,0,0,0,45,0,0,0,0,0,0,0,0,0
4,גבעת יואב,4021,465,336,0,336,24,0,0,0,0,0,11,25,0,1,0,0,0,0,0,2,20,59,16,0,0,0,173,0,0,3,0,0,0,0,1,1
4,גשור,4022,222,153,0,153,10,0,0,2,0,0,1,6,0,1,0,0,0,0,0,0,13,18,13,0,0,0,85,0,0,1,0,0,0,0,1,2
3,קלע,4024,214,140,1,139,12,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,16,35,8,0,0,0,58,0,1,0,0,0,0,0,0,0
3,קדמת צבי,4025,380,267,5,262,23,0,0,0,0,0,0,15,0,3,0,0,0,0,0,1,12,39,12,0,0,0,153,0,0,1,0,1,0,0,1,1
4,חד-נס,4026,636,361,0,361,27,1,1,0,0,0,1,26,0,0,0,0,0,0,0,6,16,98,6,0,0,0,166,0,0,8,0,0,0,0,1,4
4,כנף,4028,321,234,1,233,20,0,0,0,1,0,10,14,0,0,0,0,0,0,0,1,15,20,16,0,0,0,136,0,0,0,0,0,0,0,0,0
3,קצרין,4100,6052,3468,28,3440,133,27,1,2,2,0,3,344,0,6,1,1,2,0,0,143,660,1220,53,4,1,0,711,0,3,7,0,1,8,1,4,102
3,מרום גולן,4101,566,411,2,409,42,0,2,0,0,0,0,7,0,0,0,0,0,0,0,2,19,37,25,0,0,0,270,0,0,5,0,0,0,0,0,0
3,מג'דל שמס,4201,867,175,0,175,11,0,5,0,0,0,0,4,0,0,0,0,0,0,0,3,6,43,2,0,0,0,84,0,0,0,0,0,0,1,4,12
3,מסעדה,4203,346,86,1,85,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,8,19,1,0,0,0,40,0,0,0,0,0,0,0,6,5
4,מבוא חמה,4204,400,274,0,274,31,0,0,0,0,0,4,10,0,0,0,0,0,0,0,2,13,11,55,0,0,0,143,0,0,4,0,0,0,1,0,0
4,אפיק,4301,249,169,0,169,27,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,12,12,20,0,0,0,85,0,0,3,0,0,0,0,0,0
3,נווה אטי''ב,4303,164,99,0,99,5,0,0,0,0,0,5,5,0,0,2,0,0,0,0,2,3,22,5,0,0,0,49,0,0,0,0,0,0,0,1,0
4,נוב,4304,498,399,3,396,4,3,0,0,0,0,2,254,0,0,0,0,0,0,0,31,0,78,0,0,0,0,23,0,0,0,0,0,0,0,0,1
3,ע'ג'ר,4501,1687,621,13,608,64,5,71,1,0,0,0,2,1,1,0,0,1,0,4,4,4,231,20,2,0,0,56,0,0,1,0,4,4,1,0,131
3,עין קנייא,4502,139,34,0,34,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,12,1,0,0,0,14,0,0,0,0,0,0,0,1,2
3,עין זיוון,4503,272,183,0,183,11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,13,16,26,0,0,0,106,1,0,3,0,0,0,0,0,0
4,נאות גולן,4551,416,300,1,299,23,0,0,2,0,0,6,16,0,0,0,0,0,0,0,4,27,53,14,0,0,0,149,0,0,4,0,0,0,0,0,1
4,רמת מגשימים,4701,440,344,0,344,6,6,0,0,0,0,0,221,0,0,0,0,0,0,0,36,2,46,0,0,0,0,21,0,0,1,0,0,0,0,0,5
4,רמות,4702,438,339,2,337,37,2,1,0,0,0,3,10,0,0,0,0,0,0,0,1,13,43,27,0,0,0,198,0,0,0,0,0,0,0,1,1
14,תל אביב - יפו,5000,430203,267322,979,266343,19208,2934,8446,48,61,0,153,6985,16,193,23,20,12,0,27,2153,11827,50657,38298,41,14,0,113843,59,122,12,32,60,31,29,73,10966
9,באקה אל-גרביה,6000,18885,10928,107,10821,40,1,10221,0,2,0,0,11,0,2,0,4,0,0,29,3,5,30,260,1,1,0,180,2,0,1,3,5,4,4,1,11
15,בני ברק,6100,110049,85032,1104,83928,355,51433,16,7,5,0,4,1295,1,17,0,5,1,0,2,1367,552,4027,146,6,1,0,1129,7,10,3,3,3,6,4,8,23515
16,בת ים,6200,124416,64710,554,64156,2677,1095,128,27,13,0,17,1980,11,58,12,6,6,0,13,1196,11541,24177,896,18,7,0,14344,16,52,6,9,35,17,17,50,5732
15,גבעתיים,6300,48361,34199,108,34091,3272,209,179,6,8,0,22,1233,5,29,0,0,0,0,0,253,1436,5904,3858,3,2,0,17156,8,13,1,2,5,4,2,8,473
15,הרצליה,6400,81947,54464,212,54252,3565,546,115,15,9,0,31,1955,1,44,3,3,1,0,2,446,3124,12639,3994,8,5,0,25893,7,23,2,5,9,6,3,5,1793
9,חדרה,6500,75949,47311,298,47013,2071,651,130,14,6,0,33,1784,9,48,10,5,4,0,10,722,5436,17838,1056,20,12,0,13097,20,63,12,6,22,15,13,43,3863
16,חולון,6600,158451,101318,572,100746,5675,1056,95,38,16,0,48,3480,9,85,3,3,15,0,17,1441,8699,37292,2188,20,14,0,30473,19,72,1,17,30,14,18,41,9867
4,טבריה,6700,34823,20853,138,20715,589,1496,22,3,2,0,7,717,2,9,1,0,0,0,1,568,1395,9477,75,0,1,0,2145,1,1,6,2,8,2,6,469,3710
8,קרית אתא,6800,47179,30803,164,30639,1298,721,12,9,1,0,15,1524,4,22,2,2,0,0,5,650,3236,13436,277,9,2,0,6774,8,6,3,2,15,4,11,19,2572
19,כפר סבא,6900,80443,57976,214,57762,4081,497,157,29,10,0,63,2687,4,42,1,6,8,0,2,581,3526,13339,4155,16,2,0,26798,11,14,3,3,14,1,6,24,1682
12,לוד,7000,55192,32369,370,31999,821,662,4544,18,8,0,22,2207,6,30,12,7,16,0,815,858,3876,10721,276,31,47,0,4175,9,47,6,11,25,22,21,31,2675
17,אשקלון,7100,113362,70918,487,70431,2283,1017,53,19,10,0,139,3345,12,65,10,8,7,0,20,1851,12923,28506,503,22,17,0,12210,24,82,6,16,37,14,13,64,7155
13,נס ציונה,7200,33708,25503,101,25402,1982,172,35,5,4,0,21,885,1,26,1,2,1,0,3,234,1246,6408,1345,2,1,0,12197,5,18,1,3,3,2,3,10,786
5,נצרת,7300,57407,32006,219,31787,174,13,29152,2,9,0,2,20,1,4,39,7,6,0,93,12,239,283,529,1,15,0,892,1,1,5,4,23,12,17,8,223
10,נתניה,7400,182945,108350,651,107699,3983,3543,53,31,15,0,60,6352,7,72,11,23,19,0,28,2108,11709,38738,1595,41,14,0,26030,27,204,12,17,41,37,24,61,12844
6,סח'נין,7500,20567,14829,185,14644,439,21,13115,1,2,0,0,8,1,1,5,1,0,0,122,6,20,63,228,1,4,0,437,3,1,3,1,5,4,5,6,141
6,עכו,7600,41830,25759,224,25535,658,127,6965,6,5,0,3,783,2,11,3,4,10,0,20,326,2690,9184,175,12,1,0,2368,2,9,7,4,19,6,11,11,2113
5,עפולה,7700,41011,26227,190,26037,909,1054,42,8,5,0,18,1037,2,34,3,1,5,0,6,633,3058,11992,240,11,10,0,4937,8,42,3,5,9,6,10,24,1925
9,פרדס חנה-כרכור,7800,30215,21443,102,21341,1481,150,72,2,2,0,21,1069,3,21,1,0,1,0,4,253,1115,6141,2071,1,2,0,7868,4,19,2,2,8,6,6,7,1009
11,פתח תקווה,7900,190786,131353,643,130710,5850,6252,99,35,18,0,76,12968,10,120,14,10,10,0,16,2685,13519,39695,2536,32,11,0,36532,35,118,6,13,44,13,18,69,9906
3,צפת,8000,23253,14236,96,14140,232,2317,152,5,0,0,3,939,5,7,0,1,0,0,2,1080,938,4930,65,2,0,0,863,0,4,14,4,6,1,4,16,2550
8,קרית מוצקין,8200,37610,24680,187,24493,1463,126,15,5,8,0,8,913,4,22,2,2,5,0,5,264,3290,8092,447,7,2,0,8961,8,10,3,1,10,6,5,17,792
13,ראשון לציון,8300,206016,137633,655,136978,7495,1225,104,46,19,0,95,4928,9,128,13,10,10,0,19,1834,15223,46485,2938,42,20,0,50204,38,148,7,8,45,20,20,54,5791
13,רחובות,8400,106491,73450,350,73100,4150,3309,151,26,8,0,75,5107,2,157,4,5,7,0,19,1951,6188,20134,3235,20,6,0,23118,19,106,5,5,21,10,16,45,5201
12,רמלה,8500,55469,34117,400,33717,1022,244,4630,7,5,0,35,916,1,34,14,5,10,0,24,697,2191,14578,344,12,46,0,4572,5,47,6,6,15,9,11,10,4221
15,רמת גן,8600,130978,86850,327,86523,6914,1085,289,23,24,0,52,4072,8,73,3,5,3,0,5,933,5128,21340,6136,14,9,0,37145,20,41,3,7,18,16,11,30,3116
19,רעננה,8700,65270,43786,138,43648,2453,715,57,6,9,0,40,4591,4,28,1,7,1,0,1,621,1800,9696,2821,12,1,0,18967,5,13,1,3,5,6,6,6,1772
6,שפרעם,8800,28773,17039,712,16327,210,6,12071,4,9,0,2,15,1,6,22,3,9,0,106,10,1732,186,476,3,1,0,1310,1,3,2,4,11,8,5,2,109
6,טמרה,8900,22576,16350,55,16295,109,2,15502,0,3,0,1,3,1,1,2,3,5,0,135,2,2,29,137,6,40,0,127,2,1,3,1,5,2,5,0,166
18,באר שבע,9000,161591,97425,816,96609,4169,1216,563,45,10,0,43,4826,15,82,14,14,8,0,28,2103,13495,41939,1373,49,18,0,18163,37,79,7,9,43,21,15,43,8182
6,נהריה,9100,50350,30976,223,30753,1477,171,127,8,8,0,11,1229,5,30,3,5,2,0,5,460,4375,12850,524,8,5,0,7419,3,8,7,3,8,3,5,21,1973
5,בית שאן,9200,14279,9918,58,9860,403,103,19,1,1,0,3,465,1,10,0,0,2,0,2,401,202,5493,24,0,1,0,610,0,3,0,0,1,1,3,0,2111
9,זכרון יעקב,9300,16833,12199,30,12169,772,628,22,5,1,0,9,679,0,9,0,0,0,0,1,107,478,2153,1082,1,0,0,5467,5,0,0,0,1,0,1,6,742
11,יהוד-מונוסון,9400,23181,17160,59,17101,1142,152,17,7,0,0,22,675,2,11,1,1,2,0,1,252,769,5785,608,7,1,0,6914,6,14,0,0,5,1,4,3,699
8,קרית ביאליק,9500,34213,21729,133,21596,1217,237,19,12,7,0,5,574,1,14,3,3,2,0,4,200,2588,7385,442,7,6,0,8097,10,11,3,3,11,4,5,12,714
8,קרית ים,9600,36529,20697,203,20494,708,157,13,9,2,0,4,525,1,27,7,4,6,0,11,241,4440,8626,180,9,2,0,4535,3,25,8,4,18,3,7,10,909
19,הוד השרון,9700,45835,34603,98,34505,2592,126,59,10,4,0,42,978,3,19,1,4,1,0,3,229,1583,6954,2701,5,4,0,18294,8,7,0,6,3,4,0,7,858
9,בנימינה-גבעת עדה,9800,10142,7536,21,7515,640,17,25,0,1,0,17,313,0,9,0,0,0,0,0,52,276,1404,886,1,0,0,3746,1,6,0,1,0,0,0,2,118
99,מעטפות חיצוניות,9999,0,282442,2226,280216,13211,11649,11974,103,45,0,845,24810,47,1070,40,63,17,0,125,6583,14019,77953,13861,62,94,0,84654,285,562,71,73,107,48,67,180,17598
